PM100D  SN:P0038665  Firmware: 2.8.1 -- Sensor: S425C  SN:1801045
Wave 1064nm	Range Auto	Sens 589.03E-6 V/W	Zero 0.00E+0  V
12/16/2024 5:50:48.147 PM	-4.1630E-3	W
12/16/2024 5:50:48.162 PM	-3.9524E-3	W
12/16/2024 5:50:48.177 PM	-3.6153E-3	W
12/16/2024 5:50:48.217 PM	-3.8259E-3	W
12/16/2024 5:50:48.232 PM	-3.4046E-3	W
12/16/2024 5:50:48.268 PM	-3.5731E-3	W
12/16/2024 5:50:48.287 PM	-4.4580E-3	W
12/16/2024 5:50:48.318 PM	-3.8259E-3	W
12/16/2024 5:50:48.348 PM	-4.2894E-3	W
12/16/2024 5:50:48.365 PM	-4.5001E-3	W
12/16/2024 5:50:48.378 PM	-3.7838E-3	W
12/16/2024 5:50:48.419 PM	-4.2052E-3	W
12/16/2024 5:50:48.435 PM	-4.1630E-3	W
12/16/2024 5:50:48.469 PM	-4.1630E-3	W
12/16/2024 5:50:48.488 PM	-4.1209E-3	W
12/16/2024 5:50:48.522 PM	-3.9524E-3	W
12/16/2024 5:50:48.551 PM	-3.9524E-3	W
12/16/2024 5:50:48.565 PM	-3.9945E-3	W
12/16/2024 5:50:48.584 PM	-3.6574E-3	W
12/16/2024 5:50:48.619 PM	-4.4580E-3	W
12/16/2024 5:50:48.647 PM	-3.9524E-3	W
12/16/2024 5:50:48.667 PM	-4.0366E-3	W
12/16/2024 5:50:48.699 PM	-4.1209E-3	W
12/16/2024 5:50:48.720 PM	-3.6995E-3	W
12/16/2024 5:50:48.738 PM	-4.0366E-3	W
12/16/2024 5:50:48.751 PM	-4.0366E-3	W
12/16/2024 5:50:48.769 PM	-3.7417E-3	W
12/16/2024 5:50:48.782 PM	-3.8681E-3	W
12/16/2024 5:50:48.817 PM	-4.4159E-3	W
12/16/2024 5:50:48.836 PM	-3.9524E-3	W
12/16/2024 5:50:48.869 PM	-4.4159E-3	W
12/16/2024 5:50:48.886 PM	-4.0366E-3	W
12/16/2024 5:50:48.920 PM	-4.0366E-3	W
12/16/2024 5:50:48.940 PM	-3.8259E-3	W
12/16/2024 5:50:48.955 PM	-3.6995E-3	W
12/16/2024 5:50:48.972 PM	-4.2473E-3	W
12/16/2024 5:50:48.988 PM	-3.8681E-3	W
12/16/2024 5:50:49.017 PM	-3.7838E-3	W
12/16/2024 5:50:49.032 PM	-4.3737E-3	W
12/16/2024 5:50:49.066 PM	-3.7417E-3	W
12/16/2024 5:50:49.093 PM	-4.4159E-3	W
12/16/2024 5:50:49.124 PM	-4.5001E-3	W
12/16/2024 5:50:49.143 PM	-3.9945E-3	W
12/16/2024 5:50:49.157 PM	-4.2052E-3	W
12/16/2024 5:50:49.173 PM	-3.7838E-3	W
12/16/2024 5:50:49.188 PM	-4.2473E-3	W
12/16/2024 5:50:49.219 PM	-3.6995E-3	W
12/16/2024 5:50:49.239 PM	-3.3625E-3	W
12/16/2024 5:50:49.268 PM	-3.5731E-3	W
12/16/2024 5:50:49.297 PM	-3.7417E-3	W
12/16/2024 5:50:49.319 PM	-3.8681E-3	W
12/16/2024 5:50:49.347 PM	-3.9102E-3	W
12/16/2024 5:50:49.361 PM	-4.1209E-3	W
12/16/2024 5:50:49.378 PM	-3.8681E-3	W
12/16/2024 5:50:49.417 PM	-3.9524E-3	W
12/16/2024 5:50:49.432 PM	-3.9102E-3	W
12/16/2024 5:50:49.467 PM	-3.8259E-3	W
12/16/2024 5:50:49.484 PM	-3.6995E-3	W
12/16/2024 5:50:49.522 PM	-3.4467E-3	W
12/16/2024 5:50:49.548 PM	-3.9102E-3	W
12/16/2024 5:50:49.564 PM	-3.6153E-3	W
12/16/2024 5:50:49.578 PM	-3.5310E-3	W
12/16/2024 5:50:49.621 PM	-3.7417E-3	W
12/16/2024 5:50:49.636 PM	-3.9524E-3	W
12/16/2024 5:50:49.669 PM	-4.0788E-3	W
12/16/2024 5:50:49.695 PM	-3.5731E-3	W
12/16/2024 5:50:49.722 PM	-3.9102E-3	W
12/16/2024 5:50:49.741 PM	-3.8681E-3	W
12/16/2024 5:50:49.756 PM	-3.6995E-3	W
12/16/2024 5:50:49.775 PM	-3.9945E-3	W
12/16/2024 5:50:49.789 PM	-3.7838E-3	W
12/16/2024 5:50:49.819 PM	-3.8259E-3	W
12/16/2024 5:50:49.843 PM	-4.1209E-3	W
12/16/2024 5:50:49.865 PM	-4.1209E-3	W
12/16/2024 5:50:49.895 PM	-3.6574E-3	W
12/16/2024 5:50:49.923 PM	-3.7838E-3	W
12/16/2024 5:50:49.938 PM	-3.5310E-3	W
12/16/2024 5:50:49.954 PM	-4.1209E-3	W
12/16/2024 5:50:49.968 PM	-3.6995E-3	W
12/16/2024 5:50:49.983 PM	-3.9102E-3	W
12/16/2024 5:50:50.021 PM	-3.6574E-3	W
12/16/2024 5:50:50.037 PM	-3.9945E-3	W
12/16/2024 5:50:50.066 PM	-3.7417E-3	W
12/16/2024 5:50:50.097 PM	-4.1209E-3	W
12/16/2024 5:50:50.123 PM	-4.4580E-3	W
12/16/2024 5:50:50.140 PM	-4.2052E-3	W
12/16/2024 5:50:50.155 PM	-4.5844E-3	W
12/16/2024 5:50:50.170 PM	-3.9102E-3	W
12/16/2024 5:50:50.184 PM	-4.2052E-3	W
12/16/2024 5:50:50.220 PM	-4.0366E-3	W
12/16/2024 5:50:50.237 PM	-3.9102E-3	W
12/16/2024 5:50:50.267 PM	-4.5001E-3	W
12/16/2024 5:50:50.291 PM	-3.5731E-3	W
12/16/2024 5:50:50.319 PM	-4.1209E-3	W
12/16/2024 5:50:50.337 PM	-3.8259E-3	W
12/16/2024 5:50:50.351 PM	-4.3737E-3	W
12/16/2024 5:50:50.368 PM	-3.4467E-3	W
12/16/2024 5:50:50.383 PM	-3.6995E-3	W
12/16/2024 5:50:50.417 PM	-4.1630E-3	W
12/16/2024 5:50:50.447 PM	-3.6995E-3	W
12/16/2024 5:50:50.467 PM	-4.1209E-3	W
12/16/2024 5:50:50.499 PM	-3.4888E-3	W
12/16/2024 5:50:50.522 PM	-3.6153E-3	W
12/16/2024 5:50:50.552 PM	-3.1096E-3	W
12/16/2024 5:50:50.568 PM	-3.9524E-3	W
12/16/2024 5:50:50.584 PM	-4.1630E-3	W
12/16/2024 5:50:50.624 PM	-3.9524E-3	W
12/16/2024 5:50:50.653 PM	-3.5310E-3	W
12/16/2024 5:50:50.670 PM	-3.6153E-3	W
12/16/2024 5:50:50.684 PM	-3.4467E-3	W
12/16/2024 5:50:50.722 PM	-3.8259E-3	W
12/16/2024 5:50:50.740 PM	-3.8681E-3	W
12/16/2024 5:50:50.753 PM	-4.1630E-3	W
12/16/2024 5:50:50.772 PM	-4.3316E-3	W
12/16/2024 5:50:50.787 PM	-3.8259E-3	W
12/16/2024 5:50:50.817 PM	-4.2052E-3	W
12/16/2024 5:50:50.842 PM	-3.6574E-3	W
12/16/2024 5:50:50.868 PM	-4.1630E-3	W
12/16/2024 5:50:50.894 PM	-4.1209E-3	W
12/16/2024 5:50:50.922 PM	-3.7417E-3	W
12/16/2024 5:50:50.940 PM	-3.5310E-3	W
12/16/2024 5:50:50.954 PM	-3.9945E-3	W
12/16/2024 5:50:50.968 PM	-3.8681E-3	W
12/16/2024 5:50:50.983 PM	-3.9102E-3	W
12/16/2024 5:50:51.018 PM	-3.7838E-3	W
12/16/2024 5:50:51.046 PM	-3.7838E-3	W
12/16/2024 5:50:51.065 PM	-4.0788E-3	W
12/16/2024 5:50:51.090 PM	-3.8259E-3	W
12/16/2024 5:50:51.121 PM	-4.2052E-3	W
12/16/2024 5:50:51.152 PM	-4.0788E-3	W
12/16/2024 5:50:51.168 PM	-3.7838E-3	W
12/16/2024 5:50:51.184 PM	-3.4467E-3	W
12/16/2024 5:50:51.221 PM	-3.7838E-3	W
12/16/2024 5:50:51.236 PM	-3.4888E-3	W
12/16/2024 5:50:51.266 PM	-4.0788E-3	W
12/16/2024 5:50:51.295 PM	-3.1939E-3	W
12/16/2024 5:50:51.321 PM	-3.4046E-3	W
12/16/2024 5:50:51.352 PM	-3.9524E-3	W
12/16/2024 5:50:51.367 PM	-3.5731E-3	W
12/16/2024 5:50:51.382 PM	-3.6153E-3	W
12/16/2024 5:50:51.420 PM	-3.9524E-3	W
12/16/2024 5:50:51.449 PM	-3.5310E-3	W
12/16/2024 5:50:51.467 PM	-3.9945E-3	W
12/16/2024 5:50:51.498 PM	-3.9102E-3	W
12/16/2024 5:50:51.521 PM	-4.2473E-3	W
12/16/2024 5:50:51.541 PM	-3.6574E-3	W
12/16/2024 5:50:51.557 PM	-3.7417E-3	W
12/16/2024 5:50:51.576 PM	-3.7838E-3	W
12/16/2024 5:50:51.615 PM	-3.6574E-3	W
12/16/2024 5:50:51.648 PM	-4.0366E-3	W
12/16/2024 5:50:51.671 PM	-3.9524E-3	W
12/16/2024 5:50:51.687 PM	-3.5310E-3	W
12/16/2024 5:50:51.721 PM	-3.9102E-3	W
12/16/2024 5:50:51.752 PM	-3.3625E-3	W
12/16/2024 5:50:51.769 PM	-3.6153E-3	W
12/16/2024 5:50:51.783 PM	-3.1096E-3	W
12/16/2024 5:50:51.821 PM	-3.3203E-3	W
12/16/2024 5:50:51.835 PM	-2.9832E-3	W
12/16/2024 5:50:51.866 PM	-3.1518E-3	W
12/16/2024 5:50:51.900 PM	-2.0984E-3	W
12/16/2024 5:50:51.918 PM	-2.3933E-3	W
12/16/2024 5:50:51.948 PM	-2.3090E-3	W
12/16/2024 5:50:51.963 PM	-2.1405E-3	W
12/16/2024 5:50:51.978 PM	-2.0562E-3	W
12/16/2024 5:50:52.016 PM	-2.2669E-3	W
12/16/2024 5:50:52.032 PM	-2.1826E-3	W
12/16/2024 5:50:52.067 PM	-2.7304E-3	W
12/16/2024 5:50:52.086 PM	-2.3512E-3	W
12/16/2024 5:50:52.123 PM	-2.8147E-3	W
12/16/2024 5:50:52.138 PM	-2.3512E-3	W
12/16/2024 5:50:52.151 PM	-2.2669E-3	W
12/16/2024 5:50:52.166 PM	-2.8989E-3	W
12/16/2024 5:50:52.190 PM	-2.6040E-3	W
12/16/2024 5:50:52.218 PM	-2.8568E-3	W
12/16/2024 5:50:52.245 PM	-2.2669E-3	W
12/16/2024 5:50:52.266 PM	-2.6461E-3	W
12/16/2024 5:50:52.297 PM	-2.4776E-3	W
12/16/2024 5:50:52.319 PM	-1.8877E-3	W
12/16/2024 5:50:52.350 PM	-2.0984E-3	W
12/16/2024 5:50:52.365 PM	-2.6461E-3	W
12/16/2024 5:50:52.381 PM	-1.7613E-3	W
12/16/2024 5:50:52.421 PM	-2.0141E-3	W
12/16/2024 5:50:52.438 PM	-2.2248E-3	W
12/16/2024 5:50:52.468 PM	-2.1826E-3	W
12/16/2024 5:50:52.497 PM	-2.0562E-3	W
12/16/2024 5:50:52.519 PM	-1.5506E-3	W
12/16/2024 5:50:52.550 PM	-1.7191E-3	W
12/16/2024 5:50:52.564 PM	-2.2248E-3	W
12/16/2024 5:50:52.581 PM	-1.9298E-3	W
12/16/2024 5:50:52.618 PM	-1.9720E-3	W
12/16/2024 5:50:52.644 PM	-2.1826E-3	W
12/16/2024 5:50:52.665 PM	-1.5506E-3	W
12/16/2024 5:50:52.693 PM	-1.8456E-3	W
12/16/2024 5:50:52.722 PM	-2.5197E-3	W
12/16/2024 5:50:52.740 PM	-2.3933E-3	W
12/16/2024 5:50:52.755 PM	-2.2248E-3	W
12/16/2024 5:50:52.769 PM	-2.0984E-3	W
12/16/2024 5:50:52.784 PM	-2.1405E-3	W
12/16/2024 5:50:52.818 PM	-2.1405E-3	W
12/16/2024 5:50:52.845 PM	-2.0141E-3	W
12/16/2024 5:50:52.867 PM	-2.3090E-3	W
12/16/2024 5:50:52.888 PM	-2.1826E-3	W
12/16/2024 5:50:52.922 PM	-2.4355E-3	W
12/16/2024 5:50:52.939 PM	-2.4355E-3	W
12/16/2024 5:50:52.954 PM	-2.3090E-3	W
12/16/2024 5:50:52.970 PM	-2.4355E-3	W
12/16/2024 5:50:52.983 PM	-2.0984E-3	W
12/16/2024 5:50:53.022 PM	-2.0984E-3	W
12/16/2024 5:50:53.038 PM	-1.6770E-3	W
12/16/2024 5:50:53.069 PM	-1.6770E-3	W
12/16/2024 5:50:53.086 PM	-1.8456E-3	W
12/16/2024 5:50:53.123 PM	-1.9720E-3	W
12/16/2024 5:50:53.137 PM	-1.5927E-3	W
12/16/2024 5:50:53.152 PM	-1.8034E-3	W
12/16/2024 5:50:53.167 PM	-1.8034E-3	W
12/16/2024 5:50:53.181 PM	-2.0984E-3	W
12/16/2024 5:50:53.220 PM	-2.5197E-3	W
12/16/2024 5:50:53.247 PM	-2.0984E-3	W
12/16/2024 5:50:53.268 PM	-1.6770E-3	W
12/16/2024 5:50:53.285 PM	-1.6770E-3	W
12/16/2024 5:50:53.319 PM	-1.2978E-3	W
12/16/2024 5:50:53.340 PM	-2.1405E-3	W
12/16/2024 5:50:53.357 PM	-1.4242E-3	W
12/16/2024 5:50:53.373 PM	-2.4776E-3	W
12/16/2024 5:50:53.389 PM	-2.2669E-3	W
12/16/2024 5:50:53.419 PM	-2.4355E-3	W
12/16/2024 5:50:53.438 PM	-2.6883E-3	W
12/16/2024 5:50:53.469 PM	-2.1405E-3	W
12/16/2024 5:50:53.486 PM	-2.2669E-3	W
12/16/2024 5:50:53.523 PM	-2.0562E-3	W
12/16/2024 5:50:53.551 PM	-1.6770E-3	W
12/16/2024 5:50:53.566 PM	-2.1826E-3	W
12/16/2024 5:50:53.581 PM	-1.8877E-3	W
12/16/2024 5:50:53.622 PM	-2.5197E-3	W
12/16/2024 5:50:53.639 PM	-1.6770E-3	W
12/16/2024 5:50:53.668 PM	-1.7191E-3	W
12/16/2024 5:50:53.685 PM	-2.4355E-3	W
12/16/2024 5:50:53.723 PM	-2.0141E-3	W
12/16/2024 5:50:53.738 PM	-2.0141E-3	W
12/16/2024 5:50:53.755 PM	-1.9720E-3	W
12/16/2024 5:50:53.770 PM	-2.0984E-3	W
12/16/2024 5:50:53.783 PM	-1.2135E-3	W
12/16/2024 5:50:53.820 PM	-1.8034E-3	W
12/16/2024 5:50:53.837 PM	-2.0984E-3	W
12/16/2024 5:50:53.867 PM	-1.9720E-3	W
12/16/2024 5:50:53.897 PM	-1.9298E-3	W
12/16/2024 5:50:53.922 PM	-1.7191E-3	W
12/16/2024 5:50:53.953 PM	-1.8877E-3	W
12/16/2024 5:50:53.969 PM	-1.5927E-3	W
12/16/2024 5:50:53.982 PM	-1.6770E-3	W
12/16/2024 5:50:54.017 PM	-1.6349E-3	W
12/16/2024 5:50:54.036 PM	-1.6349E-3	W
12/16/2024 5:50:54.071 PM	-1.6770E-3	W
12/16/2024 5:50:54.090 PM	-2.0562E-3	W
12/16/2024 5:50:54.118 PM	-1.8456E-3	W
12/16/2024 5:50:54.132 PM	-1.5085E-3	W
12/16/2024 5:50:54.146 PM	-2.2248E-3	W
12/16/2024 5:50:54.162 PM	-2.2669E-3	W
12/16/2024 5:50:54.175 PM	-2.5619E-3	W
12/16/2024 5:50:54.214 PM	-2.3512E-3	W
12/16/2024 5:50:54.232 PM	-2.2248E-3	W
12/16/2024 5:50:54.268 PM	-2.3512E-3	W
12/16/2024 5:50:54.284 PM	-2.5197E-3	W
12/16/2024 5:50:54.322 PM	-1.7191E-3	W
12/16/2024 5:50:54.347 PM	-2.1826E-3	W
12/16/2024 5:50:54.361 PM	-1.8877E-3	W
12/16/2024 5:50:54.380 PM	-1.9720E-3	W
12/16/2024 5:50:54.418 PM	-1.6770E-3	W
12/16/2024 5:50:54.432 PM	-2.1826E-3	W
12/16/2024 5:50:54.469 PM	-2.4355E-3	W
12/16/2024 5:50:54.488 PM	-2.0141E-3	W
12/16/2024 5:50:54.522 PM	-2.1826E-3	W
12/16/2024 5:50:54.551 PM	-2.1405E-3	W
12/16/2024 5:50:54.566 PM	-2.9411E-3	W
12/16/2024 5:50:54.582 PM	-2.8989E-3	W
12/16/2024 5:50:54.620 PM	-2.1826E-3	W
12/16/2024 5:50:54.637 PM	-2.7304E-3	W
12/16/2024 5:50:54.668 PM	-1.8877E-3	W
12/16/2024 5:50:54.697 PM	-2.7304E-3	W
12/16/2024 5:50:54.720 PM	-2.3090E-3	W
12/16/2024 5:50:54.752 PM	-2.6040E-3	W
12/16/2024 5:50:54.767 PM	-2.6883E-3	W
12/16/2024 5:50:54.783 PM	-2.1826E-3	W
12/16/2024 5:50:54.819 PM	-2.4355E-3	W
12/16/2024 5:50:54.845 PM	-2.2248E-3	W
12/16/2024 5:50:54.868 PM	-2.7304E-3	W
12/16/2024 5:50:54.898 PM	-2.6883E-3	W
12/16/2024 5:50:54.921 PM	-2.3090E-3	W
12/16/2024 5:50:54.940 PM	-2.4776E-3	W
12/16/2024 5:50:54.956 PM	-2.3090E-3	W
12/16/2024 5:50:54.976 PM	-2.4355E-3	W
12/16/2024 5:50:55.012 PM	-1.7613E-3	W
12/16/2024 5:50:55.042 PM	-2.6461E-3	W
12/16/2024 5:50:55.070 PM	-3.0254E-3	W
12/16/2024 5:50:55.085 PM	-1.6770E-3	W
12/16/2024 5:50:55.122 PM	-2.5619E-3	W
12/16/2024 5:50:55.142 PM	-2.6883E-3	W
12/16/2024 5:50:55.157 PM	-2.4776E-3	W
12/16/2024 5:50:55.176 PM	-2.3933E-3	W
12/16/2024 5:50:55.214 PM	-2.9832E-3	W
12/16/2024 5:50:55.246 PM	-2.2248E-3	W
12/16/2024 5:50:55.269 PM	-2.6040E-3	W
12/16/2024 5:50:55.287 PM	-2.8989E-3	W
12/16/2024 5:50:55.321 PM	-2.8989E-3	W
12/16/2024 5:50:55.341 PM	-2.7304E-3	W
12/16/2024 5:50:55.357 PM	-3.2782E-3	W
12/16/2024 5:50:55.373 PM	-2.7726E-3	W
12/16/2024 5:50:55.387 PM	-2.7304E-3	W
12/16/2024 5:50:55.419 PM	-2.6040E-3	W
12/16/2024 5:50:55.450 PM	-2.5619E-3	W
12/16/2024 5:50:55.467 PM	-3.1939E-3	W
12/16/2024 5:50:55.490 PM	-2.8989E-3	W
12/16/2024 5:50:55.523 PM	-2.6040E-3	W
12/16/2024 5:50:55.538 PM	-2.7304E-3	W
12/16/2024 5:50:55.560 PM	-3.0254E-3	W
12/16/2024 5:50:55.574 PM	-3.1939E-3	W
12/16/2024 5:50:55.594 PM	-2.3933E-3	W
12/16/2024 5:50:55.620 PM	-2.9832E-3	W
12/16/2024 5:50:55.635 PM	-2.6040E-3	W
12/16/2024 5:50:55.667 PM	-2.8989E-3	W
12/16/2024 5:50:55.687 PM	-2.8989E-3	W
12/16/2024 5:50:55.719 PM	-2.2669E-3	W
12/16/2024 5:50:55.749 PM	-2.4355E-3	W
12/16/2024 5:50:55.763 PM	-2.7304E-3	W
12/16/2024 5:50:55.780 PM	-2.4776E-3	W
12/16/2024 5:50:55.817 PM	-2.2669E-3	W
12/16/2024 5:50:55.834 PM	-2.6461E-3	W
12/16/2024 5:50:55.869 PM	-2.7304E-3	W
12/16/2024 5:50:55.897 PM	-2.6040E-3	W
12/16/2024 5:50:55.922 PM	-2.0141E-3	W
12/16/2024 5:50:55.939 PM	-2.1405E-3	W
12/16/2024 5:50:55.954 PM	-2.3933E-3	W
12/16/2024 5:50:55.969 PM	-2.6883E-3	W
12/16/2024 5:50:55.984 PM	-2.3090E-3	W
12/16/2024 5:50:56.019 PM	-2.4776E-3	W
12/16/2024 5:50:56.037 PM	-2.4776E-3	W
12/16/2024 5:50:56.068 PM	-2.5197E-3	W
12/16/2024 5:50:56.097 PM	-2.6883E-3	W
12/16/2024 5:50:56.121 PM	-3.0675E-3	W
12/16/2024 5:50:56.152 PM	-2.7304E-3	W
12/16/2024 5:50:56.168 PM	-2.8568E-3	W
12/16/2024 5:50:56.183 PM	-2.0984E-3	W
12/16/2024 5:50:56.219 PM	-2.6883E-3	W
12/16/2024 5:50:56.235 PM	-2.7726E-3	W
12/16/2024 5:50:56.270 PM	-2.7726E-3	W
12/16/2024 5:50:56.298 PM	-2.8568E-3	W
12/16/2024 5:50:56.321 PM	-2.7304E-3	W
12/16/2024 5:50:56.337 PM	-2.3512E-3	W
12/16/2024 5:50:56.353 PM	-2.5197E-3	W
12/16/2024 5:50:56.368 PM	-2.6461E-3	W
12/16/2024 5:50:56.383 PM	-2.6040E-3	W
12/16/2024 5:50:56.419 PM	-2.6461E-3	W
12/16/2024 5:50:56.438 PM	-2.8147E-3	W
12/16/2024 5:50:56.469 PM	-2.2669E-3	W
12/16/2024 5:50:56.487 PM	-2.3933E-3	W
12/16/2024 5:50:56.521 PM	-2.8147E-3	W
12/16/2024 5:50:56.551 PM	-3.0254E-3	W
12/16/2024 5:50:56.564 PM	-2.7304E-3	W
12/16/2024 5:50:56.579 PM	-2.2248E-3	W
12/16/2024 5:50:56.622 PM	-2.7304E-3	W
12/16/2024 5:50:56.639 PM	-2.6461E-3	W
12/16/2024 5:50:56.667 PM	-2.8989E-3	W
12/16/2024 5:50:56.682 PM	-2.7304E-3	W
12/16/2024 5:50:56.721 PM	-2.5619E-3	W
12/16/2024 5:50:56.738 PM	-2.8147E-3	W
12/16/2024 5:50:56.753 PM	-2.6461E-3	W
12/16/2024 5:50:56.768 PM	-2.4776E-3	W
12/16/2024 5:50:56.782 PM	-2.4355E-3	W
12/16/2024 5:50:56.817 PM	-2.6040E-3	W
12/16/2024 5:50:56.845 PM	-2.3090E-3	W
